date,rho_t,h11_gold,h22_sp500,h12_cov,hedge_ratio,w_gold,w_sp500
2020-01-01,-0.08974035325843123,8.560924477133137,10.444203674828156,-0.8485662877944854,-0.08124758135841767,0.5454848681136737,0.4545151318863263
2020-02-01,-0.09225695770449567,11.286070460886904,8.917821392127601,-0.9255500161197497,-0.10378656124878201,0.44631036182011213,0.5536896381798879
2020-03-01,-0.10129109966894867,10.250610996793966,27.48070788918627,-1.7000438375317,-0.06186317486387138,0.709451831738612,0.29054816826138796
2020-04-01,-0.08658197811109532,9.048743047350248,64.6439587408414,-2.094043041105879,-0.032393483968098685,0.8569250980485951,0.14307490195140493
2020-05-01,-0.06573638891872625,11.95070863258955,75.2310436675375,-1.971066223343103,-0.026200171195998254,0.8472214513833102,0.15277854861668982
2020-06-01,-0.07542875303811832,10.552556577335169,59.280647775808625,-1.886567042102588,-0.03182433244045053,0.8310047220997757,0.16899527790022428
2020-07-01,-0.08174448355386481,9.230847986237103,44.943564669043326,-1.6649952985557126,-0.03704635604266042,0.8105215832434604,0.18947841675653965
2020-08-01,-0.07207824385101351,13.408024865491802,38.57007184988369,-1.6391240557460598,-0.04249730366398067,0.7276846854712439,0.2723153145287561
2020-09-01,-0.06573016596775545,16.515242067798077,37.0387498811799,-1.62568111511323,-0.043891360273454305,0.6806476529363421,0.3193523470636579
2020-10-01,-0.07207917597679564,14.75017541784622,33.35316658170957,-1.5987366903300877,-0.04793358035176226,0.6813128215018347,0.3186871784981653
2020-11-01,-0.07793012979504745,12.639091209314737,28.453725090438997,-1.4778586201995934,-0.051939020831271845,0.6795137387117356,0.3204862612882644
2020-12-01,-0.09143092479385385,11.451145106119053,40.918954477395,-1.9791551272375028,-0.04836768564873412,0.7615714650567167,0.2384285349432833
2021-01-01,-0.09057259285333202,9.957306950672788,32.886944987431946,-1.6390021155340626,-0.049837469432336225,0.7485745488322929,0.2514254511677071
2021-02-01,-0.0892900224233622,8.751708692861698,26.08215542344769,-1.3490284167408675,-0.0517222750512444,0.73087609549442,0.26912390450558
2021-03-01,-0.09167828897484234,9.773518828967129,20.893928363230707,-1.3100927008026733,-0.06270207679606025,0.6670351519130524,0.3329648480869476
2021-04-01,-0.09945966732321958,13.061437300852484,18.788136021963762,-1.5580605633388693,-0.08292789457759199,0.5818902471590145,0.4181097528409855
2021-05-01,-0.08842152958040886,11.614928926929135,18.79288983224711,-1.3063606363203728,-0.06951355794566312,0.608689332433716,0.39131066756628397
2021-06-01,-0.08833103225321068,13.02944802402186,14.88113572782079,-1.2299695319804584,-0.08265293418976002,0.5304849494200243,0.46951505057997567
